2165662,2024-10-17,Round 500,Dallas Mavericks,109,Milwaukee Bucks,84,https://r2.thesportsdb.com/images/media/event/poster/rzym7r1733080947.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bt5ale1728329440.jpg
2165664,2024-10-18,Round 500,Oklahoma City Thunder,104,Atlanta Hawks,99,https://r2.thesportsdb.com/images/media/event/poster/18ad3w1733080949.jpg,https://r2.thesportsdb.com/images/media/event/thumb/b1ev3a1728329443.jpg
2165672,2024-10-18,Round 500,Minnesota Timberwolves,126,Denver Nuggets,132,https://r2.thesportsdb.com/images/media/event/poster/08rbpj1733080947.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8g2ind1728329453.jpg
2165663,2024-10-18,Round 500,Houston Rockets,129,San Antonio Spurs,107,https://r2.thesportsdb.com/images/media/event/poster/smc1621733080950.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ix3b971728329445.jpg
2165665,2024-10-18,Round 500,Phoenix Suns,122,Los Angeles Lakers,128,https://r2.thesportsdb.com/images/media/event/poster/6epvc71733080952.jpg,https://r2.thesportsdb.com/images/media/event/thumb/jw1mke1728329446.jpg
2165666,2024-10-18,Round 500,Los Angeles Clippers,113,Sacramento Kings,91,https://r2.thesportsdb.com/images/media/event/poster/knq7711733080953.jpg,https://r2.thesportsdb.com/images/media/event/thumb/14fioz1728329448.jpg
2165667,2024-10-18,Round 500,Orlando Magic,114,Philadelphia 76ers,99,https://r2.thesportsdb.com/images/media/event/poster/96pwhl1733080957.jpg,https://r2.thesportsdb.com/images/media/event/thumb/yhgwk51728329451.jpg
2165668,2024-10-18,Round 500,Washington Wizards,118,New York Knicks,117,https://r2.thesportsdb.com/images/media/event/poster/7nfgxj1733080955.jpg,https://r2.thesportsdb.com/images/media/event/thumb/02xo391728329449.jpg
2165669,2024-10-18,Round 500,Brooklyn Nets,112,Toronto Raptors,116,https://r2.thesportsdb.com/images/media/event/poster/fz79q71733080958.jpg,https://r2.thesportsdb.com/images/media/event/thumb/beb1tz1728329452.jpg
2165670,2024-10-19,Round 500,Chicago Bulls,139,Cleveland Cavaliers,137,https://r2.thesportsdb.com/images/media/event/poster/s3gczi1733080961.jpg,https://r2.thesportsdb.com/images/media/event/thumb/69olve1728329456.jpg
2165671,2024-10-19,Round 500,Memphis Grizzlies,109,Miami Heat,114,https://r2.thesportsdb.com/images/media/event/poster/c765it1733080959.jpg,https://r2.thesportsdb.com/images/media/event/thumb/ljwpsq1728329455.jpg
2165673,2024-10-19,Round 500,Portland Trail Blazers,124,Utah Jazz,86,https://r2.thesportsdb.com/images/media/event/poster/9is7v81733080962.jpg,https://r2.thesportsdb.com/images/media/event/thumb/imrv8k1728329458.jpg
2165674,2024-10-19,Round 500,Golden State Warriors,132,Los Angeles Lakers,74,https://r2.thesportsdb.com/images/media/event/poster/efk0wu1733080963.jpg,https://r2.thesportsdb.com/images/media/event/thumb/q9p7n61728329459.jpg
